t (s),sin(t)
0.007450093126164077,-0.9995083965891306
0.007475093438667983,-0.99987755292325
0.00750009375117189,-0.9999999982650652
0.007525094063675796,-0.999875702402265
0.007550094376179702,-0.9995046960037602
0.0075750946886836085,-0.9988870706121168
0.007600095001187515,-0.9980229786209682
0.007625095313691421,-0.9969126332374135
0.007650095626195327,-0.9955563084294106
0.007675095938699234,-0.9939543388581772
0.00770009625120314,-0.9921071197956157
0.007725096563707046,-0.9900151070267835
0.0077500968762109525,-0.9876788167374322
0.007775097188714859,-0.9850988253866431
0.007800097501218765,-0.9822757695645912
0.007825097813722672,-0.9792103458354717
0.007850098126226578,-0.9759033105656298
0.007875098438730485,-0.972355479736933
0.00790009875123439,-0.9685677287454353
0.007925099063738297,-0.9645409921853803
0.007950099376242203,-0.9602762636185999
0.00797509968874611,-0.9557745953293595
0.008000100001250015,-0.9510370980647175
0.008025100313753922,-0.9460649407604577
0.008050100626257828,-0.9408593502526654
0.008075100938761735,-0.9354216109750154
0.00810010125126564,-0.9297530646418496
0.008125101563769548,-0.9238551099171208
0.008150101876273453,-0.9177292020692858
0.00817510218877736,-0.9113768526122286
0.008200102501281266,-0.904799628932309
0.008225102813785173,-0.8979991539016233
0.008250103126289078,-0.8909771054775764
0.008275103438792985,-0.8837352162888575
0.00830010375129689,-0.8762752732079322
0.008325104063800798,-0.8685991169101454
0.008350104376304703,-0.8607086414195527
0.00837510468880861,-0.8526057936415848
0.008400105001312516,-0.8442925728826667
0.008425105313816423,-0.8357710303569057
0.008450105626320328,-0.8270432686799745
0.008475105938824236,-0.818111441350306
0.008500106251328141,-0.8089777522177389
0.008525106563832048,-0.7996444549397356
0.008550106876335953,-0.7901138524253146
0.00857510718883986,-0.7803882962668246
0.008600107501343766,-0.7704701861597119
0.008625107813847673,-0.7603619693104154
0.008650108126351579,-0.7500661398325426
0.008675108438855486,-0.7395852381314652
0.008700108751359391,-0.7289218502774987
0.008725109063863298,-0.7180786073678116
0.008750109376367204,-0.7070581848772272
0.008775109688871111,-0.6958633019980703
0.008800110001375016,-0.6844967209692329
0.008825110313878923,-0.6729612463946144
0.008850110626382829,-0.6612597245511136
0.008875110938886736,-0.6493950426863304
0.008900111251390641,-0.6373701283061654
0.008925111563894549,-0.6251879484524827
0.008950111876398454,-0.6128515089710208
0.008975112188902361,-0.6003638537697227
0.009000112501406268,-0.5877280640676801
0.009025112813910174,-0.5749472576348722
0.00905011312641408,-0.5620245880228784
0.009075113438917986,-0.5489632437867731
0.009100113751421893,-0.5357664476983698
0.009125114063925799,-0.5224374559510403
0.009150114376429706,-0.5089795573562688
0.009175114688933611,-0.4953960725321741
0.009200115001437519,-0.4816903530841675
0.009225115313941424,-0.46786578077798385
0.009250115626445331,-0.4539257667052516
0.009275115938949237,-0.4398737504418438
0.009300116251453144,-0.4257131991991833
0.009325116563957049,-0.4114476069687503
0.009350116876460956,-0.3970804936599608
0.009375117188964862,-0.3826154042316679
0.009400117501468769,-0.36805590781746506
0.009425117813972674,-0.35340559684504474
0.009450118126476581,-0.33866808614978894
0.009475118438980487,-0.3238470120828484
0.009500118751484394,-0.3089460316138951
0.0095251190639883,-0.2939688214288088
0.009550119376492206,-0.27891907702247715
0.009575119688996112,-0.263800511786973
0.009600120001500019,-0.2486168560952977
0.009625120314003924,-0.2333718563809562
0.009650120626507832,-0.21806927421354713
0.009675120939011737,-0.2027128853706374
0.009700121251515644,-0.1873064789061117
0.00972512156401955,-0.17185385621526914
0.009750121876523457,-0.15635883009685175
0.009775122189027362,-0.14082522381227883
0.00980012250153127,-0.12525687014228018
0.009825122814035175,-0.10965761044120352
0.009850123126539082,-0.09403129368918352
0.009875123439042987,-0.07838177554244861
0.009900123751546894,-0.06271291738196115
0.0099251240640508,-0.04702858536066794
0.009950124376554707,-0.03133264944955046
0.009975124689058612,-0.015628982482752376
0.01000012500156252,7.854079801888633e-05
0.010025125314066425,0.015786044699538114
0.010050125626570332,0.03148965353336619
0.010075125939074238,0.047185492572133274
0.010100126251578145,0.0628696890056043
0.01012512656408205,0.07853837289624849
0.010150126876585957,0.09418767813412299
0.010175127189089863,0.10981374339079265
0.01020012750159377,0.12541271307208948
0.010225127814097675,0.14098073826943425
0.010250128126601582,0.15651397770953138
0.01027512843910549,0.17200859870216142
0.010300128751609395,0.18746077808586983
0.010325129064113302,0.20286670317129582
0.010350129376617207,0.21822257268191722
0.010375129689121115,0.2335245976919874
0.01040013000162502,0.24876900256141574
0.010425130314128927,0.2639520258673755
0.010450130626632833,0.27906992133239816
0.01047513093913674,0.29411895874873983
0.010500131251640645,0.30909542489877373
0.010525131564144552,0.3239956244711955
0.010550131876648458,0.33881588097280557
0.010575132189152365,0.3535525376356565
0.01060013250165627,0.36820195831932506
0.010625132814160177,0.3827605284080993
0.010650133126664083,0.3972246557028502
0.01067513343916799,0.41159077130738
0.010700133751671895,0.4258553305090126
0.010725134064175803,0.440014813653222
0.010750134376679708,0.4540657270120728
0.010775134689183615,0.46800460364627167
0.01080013500168752,0.4818280042606009
0.010825135314191428,0.49553251805253595
0.010850135626695333,0.5091147635538277
0.01087513593919924,0.5225713894648547
0.010900136251703146,0.5358990754815239
0.010925136564207053,0.5490945331145278
0.010950136876710958,0.5621545065007475
0.010975137189214865,0.5750757732066124
0.01100013750171877,0.5878551450232051
0.011025137814222678,0.6004894687529244
0.011050138126726583,0.612975626987507
0.01107513843923049,0.6253105388772243
0.011100138751734396,0.6374911608910526
0.011125139064238303,0.6495144875676387
0.011150139376742208,0.6613775522568686
0.011175139689246116,0.6730774278518658
0.011200140001750021,0.6846112275112273
0.011225140314253928,0.6959761053713268
0.011250140626757834,0.707169257248505
0.01127514093926174,0.7181879213309799
0.011300141251765646,0.7290293788602978
0.011325141564269553,0.7396909548021643
0.011350141876773459,0.7501700185064825
0.011375142189277366,0.7604639843564468
0.011400142501781271,0.7705703124065189
0.011425142814285178,0.7804865090091374
0.011450143126789084,0.7902101274300024
0.011475143439292991,0.7997387684517876
0.011500143751796896,0.809070080966125
0.011525144064300804,0.8182017625537207
0.01155014437680471,0.8271315600524551
0.011575144689308616,0.8358572701133317
0.011600145001812523,0.844376739744137
0.011625145314316429,0.8526878668406667
0.011650145626820336,0.8607886007054064
0.011675145939324241,0.8686769425535196
0.011700146251828148,0.8763509460060345
0.011725146564332054,0.8838087175700903
0.011750146876835961,0.8910484171061452
0.011775147189339866,0.8980682582820105
0.011800147501843774,0.9048665090136169
0.011825147814347679,0.9114414918923851
0.011850148126851586,0.9177915845991176
0.011875148439355492,0.9239152203042865
0.011900148751859399,0.9298108880546402
0.011925149064363304,0.9354771331460122
0.011950149376867211,0.9409125574822615
0.011975149689371117,0.9461158199202365
0.012000150001875024,0.9510856366006941
0.01202515031437893,0.9558207812650771
0.012050150626882836,0.9603200855580852
0.012075150939386742,0.9645824393159548
0.012100151251890649,0.9686067908403841
0.012125151564394554,0.972392147158028
0.012150151876898461,0.9759375742655074
0.012175152189402367,0.9792421973598648
0.012200152501906274,0.9823052010544167
0.01222515281441018,0.9851258295799395
0.012250153126914087,0.9877033869711526
0.012275153439417992,0.9900372372384384
0.0123001537519219,0.9921268045247703
0.012325154064425805,0.9939715732477976
0.012350154376929712,0.995571088227063
0.012375154689433617,0.9969249547963124
0.012400155001937524,0.9980328389008776
0.01242515531444143,0.9988944671800992
0.012450155626945337,0.9995096270347776
0.012475155939449242,0.9998781666796288
0.01250015625195315,0.9999999951807368
0.012525156564457055,0.9998750824779903
0.012550156876960962,0.9995034593925001
0.012575157189464867,0.9988852176189943
0.012600157501968775,0.998020509703193
0.01262515781447268,0.9969095490041693
0.012650158126976587,0.9955526096417049
0.012675158439480493,0.9939500264286535
0.0127001587519844,0.9921021947883277
0.012725159064488305,0.9900095706569337
0.012750159376992212,0.9876726703710711
0.012775159689496118,0.9850920705403327
0.012800160002000025,0.9822684079050299
0.012825160314503932,0.9792023791790848
0.012850160627007837,0.9758947408781194
0.012875160939511745,0.9723463091327943
0.01290016125201565,0.9685579594874341
0.012925161564519557,0.9645306266839949
0.012950161877023462,0.9602653044314273
0.01297516218952737,0.9557630451604817
0.013000162502031275,0.9510249597640378
0.013025162814535182,0.9460522173229952
0.013050163127039088,0.9408460448178161
0.013075163439542995,0.9354077268257782
0.0131001637520469,0.9297386052040164
0.013125164064550807,0.9238400787584303
0.013150164377054713,0.9177136028985453
0.01317516468955862,0.9113606892783948
0.013200165002062525,0.9047829054235431
0.013225165314566432,0.8979818743443044
0.013250165627070338,0.8909592741352829
0.013275165939574245,0.8837168375613164
0.01330016625207815,0.8762563516299328
0.013325166564582058,0.868579657150421
0.013350166877085963,0.8606886482796275
0.01337516718958987,0.8525852720545893
0.013400167502093776,0.844271527912123
0.013425167814597683,0.8357494671954756
0.013450168127101588,0.827021192648178
0.013475168439605495,0.8180888578952098
0.0135001687521094,0.8089546669116118
0.013525169064613308,0.7996208734786745
0.013550169377117213,0.7900897806278371
0.01357516968962112,0.7803637400724339
0.013600170002125026,0.770445151627434
0.013625170314628933,0.7603364626173016
0.013650170627132838,0.7500401672721445
0.013675170939636746,0.7395588061122836
0.013700171252140651,0.7288949653214021
0.013725171564644558,0.7180512761084269
0.013750171877148464,0.7070304140583017
0.01377517218965237,0.695835098471808
0.013800172502156276,0.6844680916946071
0.013825172814660183,0.6729321984356477
0.013850173127164089,0.6612302650751336
0.013875173439667996,0.6493651789622036
0.013900173752171901,0.6373398677025032
0.013925174064675808,0.6251572984358236
0.013950174377179714,0.6128204771039861
0.013975174689683621,0.6003324477091513
0.014000175002187526,0.5876962915627433
0.014025175314691433,0.5749151265251555
0.014050175627195339,0.5619921062364512
0.014075175939699246,0.5489304193382292
0.014100176252203153,0.5357332886868531
0.014125176564707059,0.5224039705582474
0.014150176877210966,0.5089457538444236
0.014175177189714871,0.49536195924199605
0.014200177502218778,0.48165593843281235
0.014225177814722684,0.4678310732569634
0.014250178127226591,0.4538907748783422
0.014275178439730496,0.43983848294296934
0.014300178752234403,0.425677664730289
0.014325179064738309,0.4114118142976563
0.014350179377242216,0.3970444516181913
0.014375179689746121,0.38257912171227987
0.014400180002250029,0.3680193937728526
0.014425180314753934,0.35336886028472647
0.014450180627257841,0.3386311361381888
0.014475180939761747,0.3238098577370552
0.014500181252265654,0.3089086821014168
0.014525181564769559,0.2939312859653117
0.014550181877273466,0.27888136486950416
0.014575182189777372,0.2637626322496662
0.014600182502281279,0.2485788185201015
0.014625182814785184,0.23333367015330686
0.014650183127289091,0.21803094875556134
0.014675183439792997,0.2026744301387831
0.014700183752296904,0.1872679033888792
0.01472518406480081,0.1718151699308306
0.014750184377304717,0.15632004259070503
0.014775184689808622,0.14078634465489992
0.014800185002312529,0.12521790892676096
0.014825185314816434,0.10961857678088041
0.014850185627320342,0.09399219721526977
0.014875185939824247,0.07834262590165356
0.014900186252328154,0.06267372423411431
0.01492518656483206,0.04698935837633653
0.014950186877335967,0.0312933983076452
0.014975187189839872,0.015589716868147302
0.01500018750234378,-0.00011781119687692598
0.015025187814847685,-0.01582531019302447
0.015050188127351592,-0.0315289044330648
0.015075188439855497,-0.04722471919323161
0.015100188752359404,-0.06290888166927862
0.01512518906486331,-0.07857752193205106
0.015150189377367217,-0.09422677388237619
0.015175189689871122,-0.10985277620496445
0.01520019000237503,-0.12545167332117452
0.015225190314878935,-0.1410196163403346
0.015250190627382842,-0.15655276400942408
0.015275190939886748,-0.172047283660869
0.015300191252390655,-0.1874993521582207
0.01532519156489456,-0.2029051568394725
0.015350191877398467,-0.21826089645781965
0.015375192189902374,-0.23356278211955922
0.01540019250240628,-0.24880703821898525
0.015425192814910187,-0.2639899033699795
0.015450193127414092,-0.27910763133409355
0.015475193439918,-0.2941564919449188
0.015500193752421905,-0.30913277202844847
0.015525194064925812,-0.32403277631928934
0.015550194377429718,-0.33885282837242764
0.015575194689933625,-0.3535892714703609
0.01560019500243753,-0.3682384695253611
0.015625195314941435,-0.3827968079766472
0.015650195627445344,-0.397260694682248
0.01567519593994925,-0.4116265608053248
0.015700196252453155,-0.42589086169476054
0.01572519656495706,-0.4400500777597631
0.01575019687746097,-0.454100715338303
0.015775197189964875,-0.4680393075591275
0.01580019750246878,-0.48186241519719714
0.015825197814972686,-0.49556662752227587
0.015850198127476595,-0.5091485631405019
0.0158751984399805,-0.5226048708287109
0.015900198752484405,-0.5359322303613301
0.01592519906498831,-0.5491273533296066
0.01595019937749222,-0.5621869839530034
0.015975199689996125,-0.5751078998825182
0.01600020000250003,-0.5878869129957859
0.016025200315003936,-0.6005208701837118
0.016050200627507845,-0.6130066541284761
0.01607520094001175,-0.6253411840726997
0.016100201252515656,-0.6375214165796018
0.01612520156501956,-0.6495443462839346
0.01615020187752347,-0.6614070066335389
0.016175202190027375,-0.6731064706213008
0.01620020250253128,-0.6846398515073789
0.016225202815035186,-0.6960043035314754
0.016250203127539095,-0.7071970226150043
0.016275203440043,-0.7182152470529686
0.016300203752546906,-0.7290562581953944
0.01632520406505081,-0.7397173811181275
0.01635020437755472,-0.7501959852828541
0.016375204690058626,-0.7604894851861521
0.01640020500256253,-0.7705953409974523
0.016425205315066436,-0.7805110591857138
0.016450205627570345,-0.7902341931346831
0.01647520594007425,-0.7997623437465707
0.016500206252578156,-0.8090931600340139
0.01652520656508206,-0.8182243397001566
0.01655020687758597,-0.8271536297067279
0.016575207190089876,-0.8358788268299483
0.01660020750259378,-0.8443977782041662
0.016625207815097687,-0.8527083818530539
0.016650208127601596,-0.8608085872082534
0.0166752084401055,-0.8686963956153323
0.016700208752609406,-0.8763698608269402
0.016725209065113315,-0.8838270894830247
0.01675020937761722,-0.8910662415779983
0.016775209690121126,-0.8980855309147521
0.01680021000262503,-0.9048832255453759
0.01682521031512894,-0.9114576481985057
0.016850210627632846,-0.9178071766931721
0.01687521094013675,-0.9239302443390636
0.016900211252640657,-0.9298253403230907
0.016925211565144566,-0.9354910100821672
0.01695021187764847,-0.9409258556621073
0.016975212190152376,-0.9461285360625653
0.017000212502656282,-0.9510977675679092
0.01702521281516019,-0.9558323240639697
0.017050213127664096,-0.9603310373405706
0.017075213440168,-0.9645927973797772
0.017100213752671907,-0.9686165526297822
0.017125214065175816,-0.9724013102643665
0.01715021437767972,-0.9759461364278695
0.017175214690183627,-0.9792501564656131
0.017200215002687532,-0.9823125551397113
0.01722521531519144,-0.9851325768302253
0.017250215627695346,-0.9877095257216042
0.017275215940199252,-0.9900427659743735
0.017300216252703157,-0.9921317218820217
0.017325216565207066,-0.9939758780130511
0.01735021687771097,-0.9955747793381549
0.017375217190214877,-0.996928031342494
0.017400217502718782,-0.998035300123038
0.01742521781522269,-0.9988963124709537
0.017450218127726597,-0.9995108559390168
0.017475218440230502,-0.9998787788940313
0.017500218752734407,-0.999999990554244
0.017525219065238316,-0.9998744610117439
0.017550219377742222,-0.9995022212398416
0.017575219690246127,-0.9988833630854267
0.017600220002750033,-0.9980180392463063
0.01762522031525394,-0.9969064632335268
0.017650220627757847,-0.9955489093186937
0.017675220940261752,-0.9939457124662954
0.017700221252765658,-0.9920972682510553
0.017725221565269567,-0.9900040327603262
0.017750221877773472,-0.9876665224815565
0.017775222190277377,-0.9850853141748483
0.017800222502781283,-0.9822610447306499
0.01782522281528519,-0.979194411012607
0.017850223127789097,-0.9758861696856191
0.017875223440293003,-0.9723371370291378
0.017900223752796908,-0.9685481887357574
0.017925224065300817,-0.9645202596951451
0.017950224377804722,-0.9602543437633676
0.017975224690308628,-0.9557514935176612
0.018000225002812537,-0.9510128199967216
0.018025225315316442,-0.9460394924265646
0.018050225627820347,-0.9408327379320276
0.018075225940324253,-0.9353938412339887
0.01810022625282816,-0.9297241443323729
0.018125226565332067,-0.923825046175027
0.018150226877835973,-0.9176980023125393
0.018175227190339878,-0.9113445245390942
0.018200227502843787,-0.9047661805194538
0.018225227815347692,-0.8979645934021501
0.018250228127851598,-0.8909414414189838
0.018275228440355503,-0.8836984574709387
0.018300228752859412,-0.8762374287006012
0.018325229065363317,-0.8685601960512027
0.018350229377867223,-0.8606686538123787
0.018375229690371128,-0.8525647491527688
0.018400230002875037,-0.8442504816395744
0.018425230315378942,-0.8357279027451826
0.018450230627882848,-0.8269991153409789
0.018475230940386753,-0.8180662731784861
0.018500231252890662,-0.8089315803579428
0.018525231565394568,-0.7995972907844651
0.018550231877898473,-0.7900657076119109
0.01857523219040238,-0.7803391826745958
0.018600232502906287,-0.7704201159070038
0.018625232815410193,-0.7603109547516241
0.018650233127914098,-0.7500141935550614
0.018675233440418004,-0.739532372952581
0.018700233752921912,-0.7288680792412284
0.018725234065425818,-0.7180239437416873
0.018750234377929723,-0.7070026421490185
0.01877523469043363,-0.6958068938724558
0.018800235002937538,-0.6844394613644199
